"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration","subplot","uniquePlot","seedT","scarT","seeds.per.plot"
"Wolf Creek","AT",1.1,"510a",693,"","3","","",10,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"510-530.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_510a",0,0,50
"Wolf Creek","AT",1.1,"511a",794,"","4","","",12,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"8V",NA,NA,"511-531.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_511a",0,0,50
"Wolf Creek","AT",1.1,"512a",863,"","2","","",13,NA,27,19,7,"20",NA,26,NA,0,2,NA,NA,28,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"512-532.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_512a",0,0,50
"Wolf Creek","AT",1.1,"513a",934,"","4","","",6,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,6,NA,NA,NA,NA,NA,"8V",NA,NA,"513-533.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_513a",0,0,50
"Wolf Creek","AT",1.1,"514a",1078,"","3","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"514-534.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_514a",0,0,50
"Wolf Creek","AT",1.1,"515a",1181,"","1","","",8,NA,15,32,1,"26",NA,7,NA,5,13,NA,NA,26,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"515-535.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_515a",0,0,50
"Wolf Creek","AT",1.1,"516a",1239,"","2","","",15,NA,8,9,0,"46",NA,14,NA,7,15,NA,NA,37,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"516-536.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_516a",0,0,50
"Wolf Creek","AT",1.1,"517a",1380,"","1","","",20,NA,6,22,0,"17",NA,45,NA,7,2,NA,NA,54,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"517-537.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_517a",0,0,50
"Wolf Creek","AT",1.1,"518a",1469,"","4","","",20,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"518-538.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_518a",0,0,50
"Wolf Creek","AT",1.1,"519a",1544,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"519-539.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_519a",0,0,50
"Wolf Creek","AT",1.1,"520a",1640,"","2","","",14,NA,16,42,0,"7",NA,25,NA,6,3,NA,NA,34,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"520-540.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_520a",0,0,50
"Wolf Creek","AT",1.1,"521a",1732,"","4","","",9,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"521-541.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_521a",0,0,50
"Wolf Creek","AT",1.1,"522a",1854,"","1","","",8,NA,9,34,0,"30",NA,15,NA,0,12,NA,NA,27,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"522-542.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_522a",0,0,50
"Wolf Creek","AT",1.1,"523a",1992,"","3","","",9,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"523-543.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.1_523a",0,0,50
"Wolf Creek","AT",1.2,"504b",31,"","4","","",14,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"504-524.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_504b",0,0,50
"Wolf Creek","AT",1.2,"505b",155,"","2","","",8,NA,0,25,8,"26",NA,40,NA,1,0,NA,NA,41,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"505-525.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_505b",0,0,50
"Wolf Creek","AT",1.2,"506b",282,"","3","","",12,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"506-526.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_506b",0,0,50
"Wolf Creek","AT",1.2,"507b",397,"","1","","",6,NA,1,31,30,"7",NA,27,NA,4,0,NA,NA,31,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"507-527.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_507b",0,0,50
"Wolf Creek","AT",1.2,"508b",474,"","2","","",11,NA,5,35,3,"12",NA,42,NA,3,0,NA,NA,45,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"508-528.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_508b",0,0,50
"Wolf Creek","AT",1.2,"509b",578,"","1","","",8,NA,6,45,0,"17",NA,24,NA,8,0,NA,NA,32,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"509-529.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_509b",0,0,50
"Wolf Creek","AT",1.2,"510b",693,"","3","","",10,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"510-530.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_510b",0,0,50
"Wolf Creek","AT",1.2,"511b",794,"","4","","",12,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,"8V",NA,NA,"511-531.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_511b",0,0,50
"Wolf Creek","AT",1.2,"512b",863,"","2","","",13,NA,27,19,7,"20",NA,26,NA,0,2,NA,NA,28,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"512-532.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_512b",0,0,50
"Wolf Creek","AT",1.2,"513b",934,"","4","","",6,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"513-533.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_513b",0,0,50
"Wolf Creek","AT",1.2,"514b",1078,"","3","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"514-534.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_514b",0,0,50
"Wolf Creek","AT",1.2,"515b",1181,"","1","","",8,NA,15,32,1,"26",NA,7,NA,5,13,NA,NA,26,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"515-535.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_515b",0,0,50
"Wolf Creek","AT",1.2,"516b",1239,"","2","","",15,NA,8,9,0,"46",NA,14,NA,7,15,NA,NA,37,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"516-536.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_516b",0,0,50
"Wolf Creek","AT",1.2,"517b",1380,"","1","","",20,NA,6,22,0,"17",NA,45,NA,7,2,NA,NA,54,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"517-537.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_517b",0,0,50
"Wolf Creek","AT",1.2,"518b",1469,"","4","","",20,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,6,NA,NA,NA,NA,NA,"8V",NA,NA,"518-538.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_518b",0,0,50
"Wolf Creek","AT",1.2,"519b",1544,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"519-539.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_519b",0,0,50
"Wolf Creek","AT",1.2,"520b",1640,"","2","","",14,NA,16,42,0,"7",NA,25,NA,6,3,NA,NA,34,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"520-540.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_520b",0,0,50
"Wolf Creek","AT",1.2,"521b",1732,"","4","","",9,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,"8V",NA,NA,"521-541.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_521b",0,0,50
"Wolf Creek","AT",1.2,"522b",1854,"","1","","",8,NA,9,34,0,"30",NA,15,NA,0,12,NA,NA,27,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"522-542.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_522b",0,0,50
"Wolf Creek","AT",1.2,"523b",1992,"","3","","",9,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"523-543.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.2_523b",0,0,50
"Wolf Creek","AT",1.3,"524c",31,"","4","","",12,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"504-524.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_524c",0,0,50
"Wolf Creek","AT",1.3,"525c",155,"","2","","",7,NA,2,25,16,"26",NA,26,NA,2,3,NA,NA,31,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"505-525.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_525c",0,0,50
"Wolf Creek","AT",1.3,"526c",282,"","3","","",11,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"506-526.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_526c",0,0,50
"Wolf Creek","AT",1.3,"527c",397,"","1","","",6,NA,0,25,8,"30",NA,32,NA,6,0,NA,NA,38,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"507-527.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_527c",0,0,50
"Wolf Creek","AT",1.3,"528c",474,"","2","","",5,NA,6,56,1,"14",NA,21,NA,1,0,NA,NA,23,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"508-528.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_528c",0,0,50
"Wolf Creek","AT",1.3,"529c",578,"","1","","",6,NA,7,36,25,"8",NA,20,NA,4,0,NA,NA,24,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"509-529.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_529c",0,0,50
"Wolf Creek","AT",1.3,"530c",693,"","3","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"510-530.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_530c",0,0,50
"Wolf Creek","AT",1.3,"531c",794,"","4","","",7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"8V",NA,NA,"511-531.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_531c",0,0,50
"Wolf Creek","AT",1.3,"532c",863,"","2","","",8,NA,1,25,25,"15",NA,29,NA,3,1,NA,NA,33,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"512-532.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_532c",0,0,50
"Wolf Creek","AT",1.3,"533c",934,"","4","","",7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,"8V",NA,NA,"513-533.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_533c",0,0,50
"Wolf Creek","AT",1.3,"534c",1078,"","3","","",13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"514-534.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_534c",0,0,50
"Wolf Creek","AT",1.3,"535c",1181,"","1","","",7,NA,17,30,1,"19",NA,16,NA,12,4,NA,NA,33,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"515-535.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_535c",0,0,50
"Wolf Creek","AT",1.3,"536c",1239,"","2","","",6,NA,10,21,0,"26",NA,24,NA,7,12,NA,NA,43,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"516-536.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_536c",0,0,50
"Wolf Creek","AT",1.3,"537c",1380,"","1","","",8,NA,4,23,0,"45",NA,11,NA,6,12,NA,NA,29,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"517-537.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_537c",0,0,50
"Wolf Creek","AT",1.3,"538c",1469,"","4","","",8,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"8V",NA,NA,"518-538.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_538c",0,0,50
"Wolf Creek","AT",1.3,"539c",1544,"","3","","",7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"519-539.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_539c",0,0,50
"Wolf Creek","AT",1.3,"540c",1640,"","2","","",6,NA,6,22,1,"35",NA,19,NA,5,11,NA,NA,35,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"520-540.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_540c",0,0,50
"Wolf Creek","AT",1.3,"541c",1732,"","4","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,NA,NA,NA,"8V",NA,NA,"521-541.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_541c",0,0,50
"Wolf Creek","AT",1.3,"542c",1854,"","1","","",11,NA,10,27,2,"29",NA,15,NA,4,13,NA,NA,31,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"522-542.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_542c",0,0,50
"Wolf Creek","AT",1.3,"543c",1992,"","3","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,"8V",NA,NA,"523-543.jpg",NA,NA,"","","","","",2013,2,NA,"Wolf Creek_AT_1.3_543c",0,0,50
"Churchill","AT",1,"2501a",97,"","2","","",5,NA,9,8,0,"43",NA,39,NA,0,0,NA,NA,40,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450427,6512590,"2501.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2501a",0,0,50
"Churchill","AT",1,"2501b",97,"","2","","",5,NA,10,16,0,"32",NA,42,NA,0,1,NA,NA,43,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450427,6512590,"2501.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2501b",0,0,50
"Churchill","AT",1,"2502a",199,"","4","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450428,6512589,"2502.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2502a",0,0,50
"Churchill","AT",1,"2502b",199,"","4","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450428,6512589,"2502.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2502b",0,0,50
"Churchill","AT",1,"2503a",326,"","1","","",4,NA,2,8,0,"39",NA,50,NA,0,1,NA,NA,51,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450428,6512589,"2503.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2503a",0,0,50
"Churchill","AT",1,"2503b",326,"","1","","",4,NA,0,9,0,"50",NA,40,NA,0,0,NA,NA,40,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450428,6512589,"2503.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2503b",0,0,50
"Churchill","AT",1,"2504a",458,"","3","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450429,6512589,"2504.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2504a",0,0,50
"Churchill","AT",1,"2504b",458,"","3","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450429,6512589,"2504.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2504b",0,0,50
"Churchill","AT",1,"2505a",518,"","2","","",6,NA,0,7,0,"23",NA,70,NA,0,0,NA,NA,70,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450430,6512588,"2505.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2505a",0,0,50
"Churchill","AT",1,"2505b",518,"","2","","",6,NA,1,9,0,"50",NA,40,NA,0,0,NA,NA,40,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450430,6512588,"2505.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2505b",0,0,50
"Churchill","AT",1,"2506a",662,"","4","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450433,6512587,"2506.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2506a",0,0,50
"Churchill","AT",1,"2506b",662,"","4","","",4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450433,6512587,"2506.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2506b",0,0,50
"Churchill","AT",1,"2507a",745,"","1","","",5,NA,1,18,0,"45",NA,35,NA,0,1,NA,NA,36,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450434,6512586,"2507.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2507a",0,0,50
"Churchill","AT",1,"2507b",745,"","1","","",5,NA,0,16,3,"57",NA,20,NA,0,3,NA,NA,23,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450434,6512586,"2507.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2507b",0,0,50
"Churchill","AT",1,"2508a",890,"","3","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450434,6512585,"2508.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2508a",0,0,50
"Churchill","AT",1,"2508b",890,"","3","","",5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,100,0,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450434,6512585,"2508.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2508b",0,0,50
"Churchill","AT",1,"2509a",1023,"","2","","",5,NA,2,11,0,"36",NA,50,NA,0,1,NA,NA,52,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450436,6512583,"2509.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2509a",0,0,50
"Churchill","AT",1,"2509b",1023,"","2","","",5,NA,1,8,0,"45",NA,46,NA,0,0,NA,NA,46,100,NA,0,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"15V",450436,6512583,"2509.jpg",NA,NA,"","","","","",2014,1,NA,"Churchill_AT_1_2509b",0,0,50
