"site","zone","transect","plot","dist.on.transect","ID","treatment","herb.treat","tussock.treat","organic.depth","non.vascular","moss","lichen","mineral","organic","rock","shrub","excrement","forb","graminoid","vegetation..sum.of.shrub..gram..forb.","litter","other","total","nat.seedling.sp.y0","nat.seedling.count.y0","nat.seedling.sp.y1","nat.seedling.count.y1","nat.seedling.sp.y2","nat.seedling.count.y2","exp.seedling.sp","exp.seedling.count.y1","exp.seedling.count.y2","exp.seedling.count.y3","exp.seedling.dead","exp.seedling.missing","germ.y1","surv.yr1","germ.y2","surv.yr2","dead.yr2","surv.seedlings.yr2","tot.surv.yr2","germ.y3","surv.yr3","utm.zone","easting","northing","plot.photo","scar.photo","date.seeded","date.counted.yr1","date.counted.yr2","date.counted.yr3","comment","provenance","start.year","exp.duration"
"Davos","F",NA,"p103",NA,"ID043","SD","nonex","","3.00","40","40","0","3","","1",NA,NA,NA,NA,"60","70",NA,"174","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p103",NA,"ID044","SD","ex","","3.00","8","5","3","5","","5",NA,NA,NA,NA,"25","70",NA,"113","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p103",NA,"ID045","SD","nonex","","3.00","20","20","0","20","","5",NA,NA,NA,NA,"25","40",NA,"110","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p103",NA,"ID046","SD","ex","","3.00","7","5","2","5","","2",NA,NA,NA,NA,"25","70",NA,"109","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p103",NA,"ID047","SD","nonex","","3.00","5","5","0","15","","0",NA,NA,NA,NA,"5","90",NA,"115","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p103",NA,"ID048","SD","ex","","3.00","4","3","1","15","","3",NA,NA,NA,NA,"10","70",NA,"102","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p104",NA,"ID049","SC","nonex","","3.00","6","5","1","10","","3",NA,NA,NA,NA,"30","80",NA,"129","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p104",NA,"ID050","SC","ex","","3.00","3","3","0","20","","10",NA,NA,NA,NA,"15","70",NA,"118","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p104",NA,"ID051","SC","nonex","","3.00","6","5","1","10","","2",NA,NA,NA,NA,"60","60",NA,"138","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p104",NA,"ID052","SC","ex","","3.00","5","5","0","5","","0",NA,NA,NA,NA,"40","80",NA,"130","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p104",NA,"ID053","SC","nonex","","3.00","5","5","0","10","","1",NA,NA,NA,NA,"40","80",NA,"136","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p104",NA,"ID054","SC","ex","","3.00","20","20","0","5","","0",NA,NA,NA,NA,"40","75",NA,"140","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p104",NA,"ID055","SC","nonex","","3.00","3","3","0","5","","5",NA,NA,NA,NA,"15","80",NA,"108","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p104",NA,"ID056","SC","ex","","3.00","1","0","1","5","","0",NA,NA,NA,NA,"30","90",NA,"126","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p104",NA,"ID057","SC","nonex","","3.00","1","1","0","20","","0",NA,NA,NA,NA,"25","80",NA,"126","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p104",NA,"ID058","SC","ex","","3.00","7","5","2","10","","15",NA,NA,NA,NA,"10","70",NA,"112","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p104",NA,"ID059","SC","nonex","","3.00","15","15","0","15","","20",NA,NA,NA,NA,"50","60",NA,"160","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p104",NA,"ID060","SC","ex","","3.00","7","5","2","30","","2",NA,NA,NA,NA,"20","50",NA,"109","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p104",NA,"ID061","SC","nonex","","3.00","10","10","0","20","","2",NA,NA,NA,NA,"40","50",NA,"122","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p104",NA,"ID062","SC","ex","","3.00","6","5","1","5","","5",NA,NA,NA,NA,"20","70",NA,"106","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p104",NA,"ID063","SC","nonex","","3.00","6","5","1","10","","10",NA,NA,NA,NA,"15","80",NA,"121","Larix_decidua","1","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p104",NA,"ID064","SC","ex","","3.00","6","5","1","5","","1",NA,NA,NA,NA,"15","90",NA,"117","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p105",NA,"ID065","SC","ex","","3.00","22","20","2","5","","30",NA,NA,NA,NA,"30","50",NA,"137","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p105",NA,"ID066","SC","nonex","","3.00","10","10","0","10","","0",NA,NA,NA,NA,"60","70",NA,"150","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p105",NA,"ID067","SC","ex","","3.00","11","10","1","5","","15",NA,NA,NA,NA,"50","60",NA,"141","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p105",NA,"ID068","SC","nonex","","3.00","0","0","0","20","","5",NA,NA,NA,NA,"30","50",NA,"105","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p105",NA,"ID069","SC","ex","","3.00","2","1","1","15","","1",NA,NA,NA,NA,"25","60",NA,"103","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p105",NA,"ID070","SC","nonex","","3.00","5","5","0","10","","1",NA,NA,NA,NA,"20","70",NA,"106","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p105",NA,"ID071","SC","ex","","3.00","5","5","0","15","","1",NA,NA,NA,NA,"70","70",NA,"161","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p105",NA,"ID072","SC","nonex","","3.00","4","1","3","15","","0",NA,NA,NA,NA,"20","60",NA,"99","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p105",NA,"ID073","SC","ex","","3.00","15","15","0","20","","1",NA,NA,NA,NA,"30","50",NA,"116","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p105",NA,"ID074","SC","nonex","","3.00","5","2","3","5","","2",NA,NA,NA,NA,"25","80",NA,"117","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p105",NA,"ID075","SC","ex","","3.00","31","30","1","10","","0",NA,NA,NA,NA,"90","60",NA,"191","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p105",NA,"ID076","SC","nonex","","3.00","1","1","0","5","","0",NA,NA,NA,NA,"30","90",NA,"126","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p105",NA,"ID077","SC","ex","","3.00","21","20","1","15","","2",NA,NA,NA,NA,"40","60",NA,"138","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p105",NA,"ID078","SC","nonex","","3.00","55","50","5","20","","10",NA,NA,NA,NA,"15","40",NA,"140","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p105",NA,"ID079","SC","ex","","3.00","16","15","1","5","","0",NA,NA,NA,NA,"50","80",NA,"151","Larix_decidua","1","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p105",NA,"ID080","SC","nonex","","3.00","6","5","1","5","","3",NA,NA,NA,NA,"30","80",NA,"124","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"22.5.2014","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p106",NA,"ID081","SS","ex","","3.00","12","10","2","10","","1",NA,NA,NA,NA,"80","80",NA,"183","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p106",NA,"ID082","SS","nonex","","3.00","2","1","1","5","","1",NA,NA,NA,NA,"70","90",NA,"168","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p106",NA,"ID083","SS","ex","","3.00","0","0","0","5","","2",NA,NA,NA,NA,"60","80",NA,"147","Larix_decidua","1","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p106",NA,"ID084","SS","nonex","","3.00","0","0","0","10","","0",NA,NA,NA,NA,"30","80",NA,"120","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p106",NA,"ID085","SS","ex","","3.00","10","10","0","40","","2",NA,NA,NA,NA,"30","40",NA,"122","0","0","0","0","0","0","Picea_abies","0","1","0",NA,NA,"0","1","1","0",NA,"1","1",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p106",NA,"ID086","SS","nonex","","3.00","15","10","5","10","","1",NA,NA,NA,NA,"30","70",NA,"126","0","0","0","0","0","0","Picea_abies","0","1","0",NA,NA,"0","1","1","0",NA,"1","1",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p106",NA,"ID087","SS","ex","","3.00","16","15","1","15","","2",NA,NA,NA,NA,"15","60",NA,"108","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p106",NA,"ID088","SS","nonex","","3.00","15","15","0","15","","1",NA,NA,NA,NA,"50","80",NA,"161","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p106",NA,"ID089","SS","ex","","3.00","4","1","3","25","","0",NA,NA,NA,NA,"30","80",NA,"139","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p106",NA,"ID090","SS","nonex","","3.00","3","3","0","0","","0",NA,NA,NA,NA,"30","80",NA,"113","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p106",NA,"ID091","SS","ex","","3.00","1","0","1","15","","0",NA,NA,NA,NA,"50","75",NA,"141","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p106",NA,"ID092","SS","nonex","","3.00","10","10","0","40","","2",NA,NA,NA,NA,"20","40",NA,"112","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p106",NA,"ID093","SS","ex","","3.00","5","5","0","10","","2",NA,NA,NA,NA,"15","80",NA,"112","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p106",NA,"ID094","SS","nonex","","3.00","5","5","0","25","","1",NA,NA,NA,NA,"25","50",NA,"106","Larix_decidua","1","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p106",NA,"ID095","SS","ex","","3.00","16","15","1","20","","1",NA,NA,NA,NA,"15","70",NA,"122","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p106",NA,"ID096","SS","nonex","","3.00","22","20","2","2","","0",NA,NA,NA,NA,"30","75",NA,"129","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p107",NA,"ID097","SS","ex","","3.00","4","3","1","3","","1",NA,NA,NA,NA,"40","80",NA,"128","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p107",NA,"ID098","SS","nonex","","3.00","17","15","2","20","","5",NA,NA,NA,NA,"50","60",NA,"152","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p107",NA,"ID099","SS","ex","","3.00","7","2","5","5","","5",NA,NA,NA,NA,"15","80",NA,"112","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p107",NA,"ID100","SS","nonex","","3.00","7","5","2","20","","2",NA,NA,NA,NA,"50","60",NA,"139","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p107",NA,"ID101","SS","ex","","3.00","4","3","1","15","","3",NA,NA,NA,NA,"25","80",NA,"127","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p107",NA,"ID102","SS","nonex","","3.00","3","0","3","0","","1",NA,NA,NA,NA,"30","90",NA,"124","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p107",NA,"ID103","SS","ex","","3.00","5","0","5","0","","5",NA,NA,NA,NA,"30","90",NA,"130","0","0","0","0","0","0","Larix_decidua","0","1","0",NA,NA,"0","1","1","0",NA,"1","1",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p107",NA,"ID104","SS","nonex","","3.00","3","0","3","0","","10",NA,NA,NA,NA,"40","90",NA,"143","Larix_decidua","1","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","low","2014","2"
"Davos","F",NA,"p107",NA,"ID105","SS","ex","","3.00","0","0","0","15","","4",NA,NA,NA,NA,"60","70",NA,"149","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p107",NA,"ID106","SS","nonex","","3.00","10","5","5","15","","3",NA,NA,NA,NA,"30","80",NA,"138","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p107",NA,"ID107","SS","ex","","3.00","4","1","3","25","","1",NA,NA,NA,NA,"20","60",NA,"110","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p107",NA,"ID108","SS","nonex","","3.00","1","0","1","10","","5",NA,NA,NA,NA,"40","80",NA,"136","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p107",NA,"ID109","SS","ex","","3.00","1","1","0","0","","5",NA,NA,NA,NA,"60","90",NA,"156","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p107",NA,"ID110","SS","nonex","","3.00","2","1","1","0","","2",NA,NA,NA,NA,"60","90",NA,"154","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p107",NA,"ID111","SS","ex","","3.00","1","1","0","5","","1",NA,NA,NA,NA,"20","90",NA,"117","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p107",NA,"ID112","SS","nonex","","3.00","11","10","1","0","","5",NA,NA,NA,NA,"75","90",NA,"181","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p108",NA,"ID113","SD","nonex","","3.00","40","40","0","0","","0",NA,NA,NA,NA,"20","80",NA,"140","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p108",NA,"ID114","SD","ex","","3.00","17","15","2","0","","2",NA,NA,NA,NA,"10","80",NA,"109","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p108",NA,"ID115","SD","nonex","","3.00","21","20","1","0","","0",NA,NA,NA,NA,"10","80",NA,"111","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p108",NA,"ID116","SD","ex","","3.00","15","15","0","5","","0",NA,NA,NA,NA,"5","90",NA,"115","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","high","2013","2"
"Davos","F",NA,"p108",NA,"ID117","SD","nonex","","3.00","13","10","3","0","","2",NA,NA,NA,NA,"20","90",NA,"125","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p108",NA,"ID118","SD","ex","","3.00","16","15","1","0","","0",NA,NA,NA,NA,"10","90",NA,"116","0","0","0","0","0","0","Larix_decidua","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"25.6.2014","01.11.2013","17.09.2014","30.09.2015","","high","2014","2"
"Davos","F",NA,"p108",NA,"ID119","SD","nonex","","3.00","5","5","0","0","","0",NA,NA,NA,NA,"15","95",NA,"115","0","0","0","0","0","0","Picea_abies","1","0","0",NA,NA,"1","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
"Davos","F",NA,"p108",NA,"ID120","SD","ex","","3.00","2","0","2","0","","3",NA,NA,NA,NA,"10","95",NA,"110","0","0","0","0","0","0","Picea_abies","0","0","0",NA,NA,"0","0","0","0",NA,"0","0",NA,NA,"",NA,NA,"",NA,"16.7.2013","01.11.2013","17.09.2014","30.09.2015","","low","2013","2"
